,Distance (scaled),Elevation (scaled),Wind (scaled),Is snowing,Result
988,33,597,23.0,0,1
989,33,597,23.0,0,1
990,42,1050,0.0,0,1
991,51,1050,0.0,0,0
992,33,1050,0.0,0,1
993,33,1050,0.0,0,1
994,53,1050,0.0,0,0
995,33,1050,0.0,0,1
996,47,1050,0.0,0,1
997,54,1050,0.0,0,1
998,37,1050,0.0,0,1
999,22,430,3.0,0,1
1000,33,430,3.0,0,1
1001,33,430,3.0,0,1
1002,48,430,3.0,0,1
1003,24,430,3.0,0,1
1004,51,430,3.0,0,1
1005,42,430,3.0,0,1
1006,33,430,3.0,0,1
1007,50,840,0.0,0,1
1008,21,840,0.0,0,1
1009,29,840,0.0,0,1
1010,30,840,0.0,0,1
1011,33,840,0.0,0,1
1012,27,840,0.0,0,1
1013,43,840,0.0,0,1
1014,40,840,0.0,0,1
1015,28,30,13.0,0,1
1016,28,30,13.0,0,1
1017,33,30,13.0,0,0
1018,33,30,13.0,0,1
1019,33,30,13.0,0,1
1020,33,30,13.0,0,1
1021,38,30,13.0,0,1
1022,33,5280,4.0,0,1
1023,39,5280,4.0,0,1
1024,33,5280,4.0,0,1
1025,30,5280,4.0,0,1
1026,27,5280,4.0,0,1
1027,43,5280,4.0,0,1
1028,30,5280,4.0,0,1
1029,33,5280,4.0,0,1
1030,33,5280,4.0,0,1
1031,21,3,10.0,0,1
1032,35,3,10.0,0,1
1033,54,3,10.0,0,0
1034,33,3,10.0,0,0
1035,25,3,10.0,0,1
1036,33,3,10.0,0,1
1037,52,3,10.0,0,1
1038,28,3,10.0,0,1
1039,26,3,10.0,0,1
1040,33,3,10.0,0,1
1041,29,3,10.0,0,1
1042,33,3,10.0,0,1
1043,33,3,10.0,0,1
1044,33,0,6.0,0,1
1045,33,0,6.0,0,1
1046,32,0,6.0,0,1
1047,33,0,6.0,0,1
1048,33,0,6.0,0,1
1049,45,0,6.0,0,0
1050,23,0,6.0,0,1
1051,33,0,6.0,0,1
1052,33,0,6.0,0,1
1053,33,0,6.0,0,1
1054,29,141,2.0,0,1
1055,40,141,2.0,0,1
1056,34,141,2.0,0,1
1057,43,141,2.0,0,1
1058,33,141,2.0,0,1
1059,54,141,2.0,0,1
1060,33,141,2.0,0,1
1061,44,141,2.0,0,0
1062,52,141,6.0,0,1
1063,30,141,6.0,0,1
1064,58,141,6.0,0,0
1065,42,141,6.0,0,1
1066,33,141,6.0,0,1
1067,33,141,6.0,0,1
1068,25,750,12.0,0,1
1069,21,750,12.0,0,1
1070,33,750,12.0,0,1
1071,33,750,12.0,0,1
1072,51,750,12.0,0,1
1073,33,750,12.0,0,1
1074,33,750,12.0,0,1
1075,26,750,12.0,0,1
1076,43,750,12.0,0,0
1077,33,1020,15.0,0,1
1078,33,1020,15.0,0,1
1079,24,1020,15.0,0,1
1080,29,1020,15.0,0,1
1081,33,1020,15.0,0,0
1082,33,1020,15.0,0,1
1083,45,1020,15.0,0,1
1084,33,1020,15.0,0,1
1085,54,1020,15.0,0,1
1086,44,1020,15.0,0,1
1087,33,25,1.0,0,1
1088,39,25,1.0,0,1
1089,33,25,1.0,0,1
1090,33,25,1.0,0,1
1091,22,25,1.0,0,1
1092,19,25,1.0,0,1
1093,33,25,1.0,0,1
1094,33,25,1.0,0,1
1095,33,25,1.0,0,0
1096,33,25,1.0,0,1
1097,33,7,11.0,0,1
1098,49,7,11.0,0,0
1099,33,7,11.0,0,1
1100,33,7,11.0,0,1
1101,33,7,11.0,0,1
1102,52,7,11.0,0,1
1103,49,7,11.0,0,0
1104,40,7,11.0,0,1
1105,26,7,11.0,0,1
1106,29,7,11.0,0,1
1107,33,1070,0.0,0,1
1108,33,1070,0.0,0,1
1109,33,1070,0.0,0,1
1110,33,1070,0.0,0,1
1111,33,1070,0.0,0,1
1112,33,1070,0.0,0,1
1113,36,1070,0.0,0,1
1114,33,20,6.0,0,1
1115,33,20,6.0,0,1
1116,33,20,6.0,0,1
1117,47,20,6.0,0,0
1118,33,20,6.0,0,1
1119,33,20,6.0,0,0
1120,50,20,6.0,0,0
1121,41,20,6.0,0,1
1122,37,20,6.0,0,1
1123,22,20,6.0,0,1
1124,45,20,6.0,0,1
1125,33,20,6.0,0,1
1126,33,20,6.0,0,1
1127,40,20,6.0,0,0
1128,43,748,5.0,0,0
1129,35,748,5.0,0,1
1130,33,748,5.0,0,1
1131,33,748,5.0,0,1
1132,56,748,5.0,0,0
1133,33,748,5.0,0,1
1134,33,748,5.0,0,1
1135,33,748,5.0,0,1
1136,49,748,5.0,0,0
1137,44,748,5.0,0,0
1138,33,597,18.0,0,1
1139,42,597,18.0,0,1
1140,29,597,18.0,0,1
1141,33,597,18.0,0,1
1142,33,597,18.0,0,1
1143,39,597,18.0,0,1
1144,33,597,18.0,0,1
1145,37,26,8.0,0,1
1146,33,26,8.0,0,1
1147,54,26,8.0,0,1
1148,30,26,8.0,0,1
1149,33,26,8.0,0,1
1150,33,26,8.0,0,1
1151,45,26,8.0,0,1
1152,33,26,8.0,0,1
1153,41,26,8.0,0,1
1154,33,26,8.0,0,1
1155,33,26,8.0,0,1
1156,37,3,0.0,0,1
1157,29,3,0.0,0,1
1158,33,3,0.0,0,1
1159,36,3,0.0,0,1
1160,47,3,0.0,0,1
1161,28,3,0.0,0,1
1162,33,3,0.0,0,1
1163,48,3,0.0,0,1
1164,30,3,0.0,0,1
1165,33,482,9.0,0,1
1166,33,482,9.0,0,1
1167,42,482,9.0,0,1
1168,33,482,9.0,0,1
1169,33,482,9.0,0,1
1170,33,482,9.0,0,1
1171,33,482,9.0,0,1
1172,33,482,9.0,0,1
1173,33,482,9.0,0,1
1174,40,482,9.0,0,1
1175,48,584,10.0,0,0
1176,33,584,10.0,0,1
1177,26,584,10.0,0,1
1178,34,584,10.0,0,0
1179,47,584,10.0,0,1
1180,33,584,10.0,0,1
1181,33,584,10.0,0,1
1182,53,584,10.0,0,0
1183,33,640,6.0,0,1
1184,33,640,6.0,0,1
1185,50,640,6.0,0,1
1186,33,640,6.0,0,1
1187,33,640,6.0,0,1
1188,47,640,6.0,0,1
1189,22,594,12.0,0,1
1190,54,594,12.0,0,1
1191,33,594,12.0,0,1
1192,33,594,12.0,0,0
1193,33,594,12.0,0,1
1194,33,594,12.0,0,1
1195,33,430,9.0,0,1
1196,30,430,9.0,0,1
1197,33,430,9.0,0,1
1198,33,430,9.0,0,0
1199,41,430,9.0,0,1
1200,33,430,9.0,0,0
1201,33,430,9.0,0,1
1202,43,430,9.0,0,1
1203,33,430,9.0,0,1
1204,33,430,9.0,0,1
1205,39,430,9.0,0,1
1206,40,0,9.0,0,1
1207,33,0,9.0,0,1
1208,33,0,9.0,0,1
1209,33,0,9.0,0,1
1210,33,0,9.0,0,1
1211,22,0,9.0,0,1
1212,52,0,9.0,0,0
1213,27,0,9.0,0,1
1214,33,0,9.0,0,1
1215,33,0,9.0,0,0
1216,33,750,12.0,0,1
1217,33,750,12.0,0,1
1218,33,750,12.0,0,1
1219,56,750,12.0,0,0
1220,30,750,12.0,0,1
1221,33,750,12.0,0,1
1222,47,710,0.0,0,1
1223,33,710,0.0,0,1
1224,25,710,0.0,0,1
1225,39,710,0.0,0,1
1226,33,710,0.0,0,0
1227,48,710,0.0,0,1
1228,48,710,0.0,0,1
1229,57,645,0.0,0,0
1230,33,645,0.0,0,1
1231,33,645,0.0,0,1
1232,33,645,0.0,0,1
1233,33,645,0.0,0,1
1234,26,645,0.0,0,1
1235,27,645,0.0,0,1
1236,33,645,0.0,0,1
1237,23,645,0.0,0,1
1238,33,3,8.0,0,1
1239,33,3,8.0,0,1
1240,33,3,8.0,0,1
1241,54,3,8.0,0,0
1242,33,3,8.0,0,1
1243,43,3,8.0,0,0
1244,53,3,8.0,0,1
1245,33,3,8.0,0,1
1246,35,3,8.0,0,1
1247,43,13,3.0,0,1
1248,33,13,3.0,0,1
1249,33,13,3.0,0,1
1250,33,13,3.0,0,1
1251,33,13,3.0,0,1
1252,39,13,3.0,0,1
1253,46,13,3.0,0,1
1254,47,13,3.0,0,1
1255,47,13,3.0,0,0
1256,42,13,3.0,0,1
1257,26,13,0.0,0,1
1258,33,13,0.0,0,0
1259,33,13,0.0,0,1
1260,33,13,0.0,0,1
1261,43,13,0.0,0,1
1262,33,13,0.0,0,1
1263,43,13,0.0,0,1
1264,33,13,0.0,0,1
1265,33,13,0.0,0,1
1266,38,748,11.0,0,1
1267,38,748,11.0,0,0
1268,33,748,11.0,0,1
1269,23,748,11.0,0,1
1270,33,748,11.0,0,1
1271,31,748,11.0,0,1
1272,29,748,11.0,0,1
1273,51,7,13.0,0,1
1274,33,7,13.0,0,1
1275,33,7,13.0,0,1
1276,21,7,13.0,0,1
1277,33,7,13.0,0,1
1278,33,7,13.0,0,1
1279,38,7,13.0,0,1
1280,33,7,13.0,0,1
1281,33,7,13.0,0,1
1282,48,233,0.0,0,0
1283,47,233,0.0,0,0
1284,38,233,0.0,0,1
1285,33,233,0.0,0,1
1286,33,233,0.0,0,1
1287,33,233,0.0,0,1
1288,33,0,13.0,0,1
1289,33,0,13.0,0,1
1290,33,0,13.0,0,1
1291,53,0,13.0,0,0
1292,40,0,13.0,0,1
1293,19,0,13.0,0,1
1294,33,646,0.0,0,1
1295,30,646,0.0,0,1
1296,33,646,0.0,0,1
1297,33,646,0.0,0,1
1298,33,646,0.0,0,1
1299,33,646,0.0,0,1
1300,33,646,0.0,0,1
1301,34,646,0.0,0,1
1302,47,840,0.0,0,1
1303,33,840,0.0,0,1
1304,33,840,0.0,0,1
1305,29,840,0.0,0,1
1306,33,840,0.0,0,1
1307,41,840,0.0,0,1
1308,33,840,0.0,0,1
1309,43,840,0.0,0,0
1310,33,840,0.0,0,1
1311,43,25,10.0,0,0
1312,33,25,10.0,0,1
1313,33,25,10.0,0,1
1314,43,25,10.0,0,0
1315,33,25,10.0,0,1
1316,34,25,10.0,0,1
1317,46,25,10.0,0,1
1318,33,25,10.0,0,1
1319,33,25,10.0,0,1
1320,33,25,10.0,0,1
1321,33,710,0.0,0,1
1322,33,710,0.0,0,1
1323,34,710,0.0,0,1
1324,33,710,0.0,0,1
1325,33,710,0.0,0,1
1326,46,710,0.0,0,0
1327,33,710,0.0,0,1
1328,27,7219,7.0,0,1
1329,40,7219,7.0,0,0
1330,33,7219,7.0,0,1
1331,26,7219,7.0,0,1
1332,41,7219,7.0,0,1
1333,49,7219,7.0,0,1
1334,33,7219,7.0,0,1
1335,33,7219,7.0,0,1
1336,42,30,13.0,0,1
1337,33,30,13.0,0,1
1338,35,30,13.0,0,1
1339,22,30,13.0,0,1
1340,39,30,13.0,0,1
1341,44,26,4.0,0,1
1342,26,26,4.0,0,1
1343,33,26,4.0,0,1
1344,33,26,4.0,0,1
1345,33,26,4.0,0,1
1346,55,26,4.0,0,1
1347,33,26,4.0,0,1
1348,33,26,4.0,0,1
1349,33,26,4.0,0,1
1350,33,450,8.0,0,0
1351,33,450,8.0,0,1
1352,44,450,8.0,0,1
1353,29,450,8.0,0,0
1354,43,450,8.0,0,1
1355,33,450,8.0,0,1
1356,33,450,8.0,0,1
1357,49,450,8.0,0,0
1358,33,584,10.0,0,1
1359,44,584,10.0,0,0
1360,33,584,10.0,0,1
1361,45,584,10.0,0,0
1362,33,584,10.0,0,1
1363,49,584,10.0,0,0
1364,33,584,10.0,0,1
1365,33,233,5.0,0,1
1366,33,233,5.0,0,1
1367,32,233,5.0,0,1
1368,33,233,5.0,0,1
1369,46,233,5.0,0,1
1370,33,233,5.0,0,1
1371,33,233,5.0,0,1
1372,33,233,5.0,0,1
1373,34,233,5.0,0,1
1374,33,3,0.0,0,1
1375,33,3,0.0,0,1
1376,33,3,0.0,0,0
1377,41,3,0.0,0,1
1378,41,3,0.0,0,1
1379,33,3,0.0,0,1
1380,52,3,0.0,0,1
1381,43,3,0.0,0,1
1382,33,3,0.0,0,0
1383,33,3,0.0,0,1
1384,28,3,0.0,0,0
1385,33,3,0.0,0,1
1386,46,289,16.0,0,0
1387,33,289,16.0,0,1
1388,44,289,16.0,0,1
1389,46,289,16.0,0,1
1390,46,289,16.0,0,0
1391,27,289,16.0,0,1
1392,48,289,16.0,0,0
1393,42,289,16.0,0,1
1394,29,289,16.0,0,1
1395,39,597,17.0,0,1
1396,23,597,17.0,0,1
1397,33,597,17.0,0,1
1398,45,597,17.0,0,1
1399,33,597,17.0,0,1
1400,39,450,17.0,0,0
1401,28,450,17.0,0,1
1402,23,450,17.0,0,1
1403,33,450,17.0,0,1
1404,37,450,17.0,0,1
1405,49,450,17.0,0,1
1406,33,450,17.0,0,1
1407,21,450,17.0,0,1
1408,42,450,17.0,0,1
1409,39,450,17.0,0,1
1410,33,13,7.0,0,1
1411,29,13,7.0,0,1
1412,27,13,7.0,0,1
1413,33,13,7.0,0,1
1414,48,13,7.0,0,1
1415,33,13,7.0,0,1
1416,33,13,7.0,0,1
1417,35,50,0.0,0,1
1418,33,50,0.0,0,1
1419,33,50,0.0,0,1
1420,36,50,0.0,0,1
1421,28,50,0.0,0,1
1422,36,50,0.0,0,1
1423,33,50,0.0,0,1
1424,33,430,9.0,0,1
1425,49,430,9.0,0,1
1426,33,430,9.0,0,1
1427,33,430,9.0,0,1
1428,33,430,9.0,0,1
1429,33,430,9.0,0,1
1430,33,430,9.0,0,1
1431,50,430,9.0,0,1
1432,33,584,14.0,0,1
1433,33,584,14.0,0,1
1434,33,584,14.0,0,1
1435,33,584,14.0,0,1
1436,36,584,14.0,0,1
1437,33,584,14.0,0,1
1438,45,584,14.0,0,0
1439,33,584,14.0,0,1
1440,39,584,14.0,0,1
1441,26,584,14.0,0,1
1442,33,584,14.0,0,1
1443,33,584,14.0,0,1
1444,33,594,12.0,0,1
1445,42,594,12.0,0,0
1446,43,594,12.0,0,0
1447,26,594,12.0,0,1
1448,33,594,12.0,0,1
1449,24,594,12.0,0,1
1450,48,594,12.0,0,0
1451,33,594,12.0,0,1
1452,47,3,12.0,0,1
1453,24,3,12.0,0,1
1454,33,3,12.0,0,1
1455,43,3,12.0,0,0
1456,35,3,12.0,0,1
1457,48,3,12.0,0,0
1458,33,3,12.0,0,1
1459,33,3,12.0,0,1
1460,33,3,12.0,0,1
1461,26,482,10.0,0,1
1462,33,482,10.0,0,1
1463,33,482,10.0,0,1
1464,27,482,10.0,0,1
1465,47,482,10.0,0,1
1466,26,482,10.0,0,1
1467,28,30,17.0,0,1
1468,33,30,17.0,0,1
1469,24,30,17.0,0,1
1470,33,30,17.0,0,1
1471,25,1050,0.0,0,1
1472,33,1050,0.0,0,1
1473,33,1050,0.0,0,1
1474,33,1050,0.0,0,0
1475,33,1050,0.0,0,0
1476,40,1050,0.0,0,1
1477,32,1050,0.0,0,1
1478,38,1050,0.0,0,1
1479,33,1050,0.0,0,1
1480,33,645,0.0,0,1
1481,33,645,0.0,0,1
1482,50,645,0.0,0,0
1483,33,645,0.0,0,0
1484,41,645,0.0,0,1
1485,47,645,0.0,0,0
1486,33,645,0.0,0,1
1487,26,645,0.0,0,1
1488,33,646,0.0,0,1
1489,33,646,0.0,0,1
1490,33,646,0.0,0,1
1491,25,646,0.0,0,1
1492,30,646,0.0,0,1
1493,33,646,0.0,0,1
1494,23,646,0.0,0,1
1495,28,646,0.0,0,1
1496,31,750,6.0,0,1
1497,33,750,6.0,0,1
1498,39,750,6.0,0,1
1499,33,750,6.0,0,1
1500,33,750,6.0,0,1
1501,29,750,6.0,0,1
1502,34,750,6.0,0,1
1503,33,3,10.0,0,1
1504,33,3,10.0,0,1
1505,33,3,10.0,0,1
1506,47,3,10.0,0,1
1507,27,3,10.0,0,1
1508,45,3,10.0,0,1
1509,33,3,10.0,0,1
1510,33,3,10.0,0,1
1511,33,5280,7.0,0,1
1512,33,5280,7.0,0,1
1513,30,5280,7.0,0,1
1514,31,5280,7.0,0,1
1515,33,5280,7.0,0,1
1516,33,5280,7.0,0,1
1517,55,5280,7.0,0,0
1518,52,5280,7.0,0,1
1519,47,5280,7.0,0,1
1520,53,5280,7.0,0,1
1521,27,1070,0.0,0,1
1522,41,1070,0.0,0,0
1523,33,1070,0.0,0,1
1524,33,1070,0.0,0,1
1525,33,1070,0.0,0,1
1526,33,1070,0.0,0,1
1527,33,1070,0.0,0,1
1528,33,1070,0.0,0,1
1529,33,20,1.0,0,1
1530,33,20,1.0,0,1
1531,33,20,1.0,0,1
1532,29,20,1.0,0,1
1533,47,20,1.0,0,1
1534,33,20,1.0,0,1
1535,29,20,1.0,0,1
1536,33,20,1.0,0,1
1537,33,20,1.0,0,1
1538,33,20,1.0,0,1
1539,33,20,1.0,0,0
1540,36,20,1.0,0,1
1541,23,50,0.0,0,1
1542,33,50,0.0,0,1
1543,33,50,0.0,0,1
1544,33,50,0.0,0,1
1545,38,50,0.0,0,0
1546,33,50,0.0,0,1
1547,33,50,0.0,0,1
1548,33,1050,0.0,0,1
1549,33,1050,0.0,0,0
1550,22,1050,0.0,0,1
1551,43,1050,0.0,0,0
1552,33,1050,0.0,0,1
1553,45,1050,0.0,0,1
1554,47,1050,0.0,0,1
1555,42,1050,0.0,0,1
1556,45,1050,0.0,0,1
1557,43,1050,0.0,0,1
1558,42,482,15.0,0,1
1559,33,482,15.0,0,1
1560,24,482,15.0,0,1
1561,33,482,15.0,0,1
1562,39,482,15.0,0,1
1563,48,482,15.0,0,0
1564,47,482,15.0,0,1
1565,33,1020,20.0,0,1
1566,33,1020,20.0,0,1
1567,33,1020,20.0,0,1
1568,44,1020,20.0,0,0
1569,50,1020,20.0,0,1
1570,33,1020,20.0,0,1
1571,33,1020,20.0,0,1
1572,33,1020,20.0,0,1
1573,33,7,15.0,0,1
1574,48,7,15.0,0,1
1575,33,7,15.0,0,1
1576,43,7,15.0,0,1
1577,33,7,15.0,0,1
1578,33,7,15.0,0,1
1579,33,7,15.0,0,0
1580,48,7,15.0,0,0
1581,51,7,15.0,0,1
1582,37,7,15.0,0,1
1583,33,25,13.0,0,1
1584,33,25,13.0,0,1
1585,33,25,13.0,0,1
1586,33,25,13.0,0,1
1587,30,25,13.0,0,1
1588,32,25,13.0,0,1
1589,49,25,13.0,0,1
1590,33,7,15.0,0,1
1591,33,7,15.0,0,1
1592,25,7,15.0,0,1
1593,53,7,15.0,0,1
1594,37,7,15.0,0,1
1595,33,710,0.0,0,1
1596,33,710,0.0,0,1
1597,55,710,0.0,0,0
1598,28,710,0.0,0,1
1599,33,710,0.0,0,1
1600,33,710,0.0,0,1
1601,30,710,0.0,0,1
1602,33,710,0.0,0,1
1603,33,710,0.0,0,1
1604,33,748,16.0,0,1
1605,33,748,16.0,0,1
1606,25,748,16.0,0,1
1607,42,748,16.0,0,1
1608,36,748,16.0,0,1
1609,33,748,16.0,0,1
1610,33,748,16.0,0,1
1611,33,748,16.0,0,1
1612,36,597,18.0,0,1
1613,33,597,18.0,0,1
1614,36,597,18.0,0,1
1615,47,597,18.0,0,1
1616,33,597,18.0,0,1
1617,47,597,18.0,0,1
1618,33,597,18.0,0,1
1619,37,1050,0.0,0,1
1620,46,1050,0.0,0,1
1621,33,1050,0.0,0,1
1622,33,1050,0.0,0,1
1623,35,1050,0.0,0,1
1624,33,1050,0.0,0,1
1625,33,1050,0.0,0,1
1626,29,1050,0.0,0,1
1627,50,1050,0.0,0,1
1628,42,1050,0.0,0,1
1629,33,1050,0.0,0,1
1630,33,1050,0.0,0,1
1631,34,584,16.0,0,1
1632,33,584,16.0,0,1
1633,44,584,16.0,0,1
1634,33,584,16.0,0,1
1635,33,584,16.0,0,1
1636,33,584,16.0,0,1
1637,28,584,16.0,0,1
1638,53,584,16.0,0,1
1639,31,584,16.0,0,1
1640,46,584,16.0,0,1
1641,33,594,9.0,0,1
1642,33,594,9.0,0,1
1643,36,594,9.0,0,1
1644,42,594,9.0,0,0
1645,33,594,9.0,0,1
1646,33,594,9.0,0,1
1647,33,594,9.0,0,1
1648,33,594,9.0,0,1
1649,33,594,9.0,0,1
1650,31,594,9.0,0,1
1651,33,50,0.0,0,1
1652,33,50,0.0,0,1
1653,33,50,0.0,0,1
1654,54,50,0.0,0,1
1655,36,50,0.0,0,1
1656,33,50,0.0,0,1
1657,33,50,0.0,0,1
1658,33,50,0.0,0,1
1659,33,50,0.0,0,1
1660,33,50,0.0,0,1
1661,33,840,0.0,0,1
1662,27,840,0.0,0,1
1663,45,840,0.0,0,0
1664,33,840,0.0,0,1
1665,50,840,0.0,0,1
1666,33,840,0.0,0,1
1667,33,26,9.0,0,1
1668,50,26,9.0,0,1
1669,33,26,9.0,0,1
1670,33,26,9.0,0,1
1671,33,26,9.0,0,1
1672,33,26,9.0,0,1
1673,33,26,9.0,0,1
1674,19,26,9.0,0,1
1675,33,26,9.0,0,1
1676,44,26,9.0,0,1
1677,47,26,9.0,0,0
1678,33,26,9.0,0,1
1679,33,289,8.0,0,1
1680,48,289,8.0,0,1
1681,33,289,8.0,0,1
1682,33,289,8.0,0,1
1683,31,289,8.0,0,1
1684,41,289,8.0,0,1
1685,29,289,8.0,0,1
1686,26,7,7.0,0,1
1687,33,7,7.0,0,1
1688,33,7,7.0,0,1
1689,33,7,7.0,0,1
1690,40,7,7.0,0,1
1691,33,7,7.0,0,1
1692,33,7,7.0,0,1
1693,33,7,7.0,0,1
1694,33,7,7.0,0,1
1695,22,3,9.0,0,1
1696,33,3,9.0,0,0
1697,37,3,9.0,0,1
1698,24,3,9.0,0,1
1699,33,3,9.0,0,1
1700,28,3,9.0,0,1
1701,31,3,9.0,0,1
1702,34,3,9.0,0,0
1703,53,3,9.0,0,1
1704,47,3,9.0,0,1
1705,42,3,9.0,0,1
1706,37,3,9.0,0,1
1707,44,3,9.0,0,1
1708,33,30,11.0,0,1
1709,34,30,11.0,0,1
1710,34,30,11.0,0,1
1711,33,30,11.0,0,1
1712,33,30,11.0,0,1
1713,47,30,11.0,0,0
1714,33,30,11.0,0,1
1715,30,1070,0.0,0,1
1716,33,1070,0.0,0,1
1717,30,1070,0.0,0,1
1718,33,1070,0.0,0,1
1719,37,1070,0.0,0,1
1720,33,1070,0.0,0,1
1721,33,1070,0.0,0,1
1722,25,1070,0.0,0,1
1723,39,233,4.0,0,1
1724,33,233,4.0,0,1
1725,33,233,4.0,0,1
1726,33,233,4.0,0,1
1727,33,233,4.0,0,0
1728,33,233,4.0,0,1
1729,34,233,4.0,0,1
1730,33,3,0.0,0,1
1731,33,3,0.0,0,1
1732,33,3,0.0,0,1
1733,33,3,0.0,0,1
1734,33,3,0.0,0,1
1735,33,3,0.0,0,1
1736,33,3,0.0,0,1
1737,55,3,0.0,0,1
1738,33,3,0.0,0,1
1739,48,3,0.0,0,1
1740,33,3,0.0,0,1
1741,33,3,0.0,0,1
1742,41,3,0.0,0,1
1743,30,3,0.0,0,1
1744,33,0,5.0,0,1
1745,33,0,5.0,0,1
1746,33,0,5.0,0,1
1747,33,0,5.0,0,1
1748,33,0,5.0,0,1
1749,33,0,5.0,0,1
1750,42,0,5.0,0,0
1751,33,0,5.0,0,1
1752,33,0,5.0,0,1
1753,33,0,5.0,0,1
1754,33,640,10.0,0,1
1755,33,640,10.0,0,1
1756,33,640,10.0,0,0
1757,33,640,10.0,0,1
1758,52,640,10.0,0,1
1759,33,640,10.0,0,1
1760,33,13,6.0,0,1
1761,33,13,6.0,0,1
1762,43,13,6.0,0,1
1763,22,13,6.0,0,1
1764,46,13,6.0,0,1
1765,33,13,6.0,0,0
1766,33,13,6.0,0,1
1767,43,13,6.0,0,1
1768,33,750,6.0,0,1
1769,49,750,6.0,0,1
1770,33,750,6.0,0,1
1771,36,750,6.0,0,1
1772,33,750,6.0,0,1
1773,33,640,7.0,0,1
1774,30,640,7.0,0,1
1775,33,640,7.0,0,1
1776,33,640,7.0,0,1
1777,27,640,7.0,0,1
1778,33,640,7.0,0,1
1779,33,1070,0.0,0,1
1780,33,1070,0.0,0,1
1781,33,1070,0.0,0,1
1782,44,1070,0.0,0,1
1783,33,1070,0.0,0,1
1784,33,1070,0.0,0,1
1785,33,1070,0.0,0,1
1786,45,1070,0.0,0,0
1787,33,1070,0.0,0,1
1788,21,1070,0.0,0,1
1789,33,1070,0.0,0,1
1790,23,1020,8.0,1,1
1791,24,1020,8.0,1,1
1792,32,1020,8.0,1,1
1793,44,1020,8.0,1,1
1794,33,430,4.0,0,1
1795,33,430,4.0,0,1
1796,33,430,4.0,0,1
1797,33,430,4.0,0,1
1798,33,430,4.0,0,1
1799,29,430,4.0,0,1
1800,33,430,4.0,0,1
1801,33,3,0.0,0,1
1802,33,3,0.0,0,1
1803,33,3,0.0,0,1
1804,26,3,0.0,0,1
1805,33,3,0.0,0,1
1806,33,3,0.0,0,1
1807,33,3,0.0,0,1
1808,33,0,7.0,0,1
1809,28,0,7.0,0,1
1810,33,0,7.0,0,1
1811,33,0,7.0,0,1
1812,27,0,7.0,0,1
1813,43,0,7.0,0,1
1814,33,0,7.0,0,1
1815,45,0,7.0,0,0
1816,33,0,7.0,0,1
1817,33,645,0.0,0,1
1818,33,645,0.0,0,1
1819,33,645,0.0,0,1
1820,33,645,0.0,0,1
1821,33,645,0.0,0,1
1822,50,645,0.0,0,1
1823,42,645,0.0,0,1
1824,42,645,0.0,0,1
1825,33,645,0.0,0,1
1826,49,3,19.0,0,0
1827,33,3,19.0,0,1
1828,33,3,19.0,0,1
1829,24,3,19.0,0,1
1830,33,3,19.0,0,1
1831,47,3,19.0,0,1
1832,33,3,19.0,0,1
1833,33,3,19.0,0,1
1834,33,3,19.0,0,0
1835,33,3,19.0,0,1
1836,33,141,14.0,0,0
1837,41,141,14.0,0,1
1838,25,141,14.0,0,1
1839,33,141,14.0,0,1
1840,44,141,14.0,0,1
1841,33,141,14.0,0,1
1842,38,141,14.0,0,1
1843,27,141,14.0,0,1
1844,33,141,14.0,0,1
1845,33,141,14.0,0,1
1846,33,482,6.0,0,1
1847,33,482,6.0,0,1
1848,34,482,6.0,0,1
1849,40,482,6.0,0,1
1850,46,482,6.0,0,1
1851,33,482,6.0,0,1
1852,33,482,6.0,0,1
1853,48,482,6.0,0,1
1854,33,482,6.0,0,1
1855,33,25,3.0,0,1
1856,33,25,3.0,0,0
1857,33,25,3.0,0,1
1858,33,25,3.0,0,1
1859,33,25,3.0,0,1
1860,33,25,3.0,0,0
1861,33,25,3.0,0,1
1862,25,450,13.0,0,1
1863,33,450,13.0,0,1
1864,33,450,13.0,0,1
1865,33,450,13.0,0,1
1866,33,450,13.0,0,1
1867,33,450,13.0,0,1
1868,33,450,13.0,0,1
1869,53,450,13.0,0,1
1870,43,450,13.0,0,1
1871,33,450,13.0,0,1
1872,33,748,5.0,0,0
1873,33,748,5.0,0,1
1874,33,748,5.0,0,1
1875,33,748,5.0,0,1
1876,52,748,5.0,0,1
1877,30,748,5.0,0,1
1878,33,748,5.0,0,1
1879,33,748,5.0,0,1
1880,33,748,5.0,0,1
1881,33,646,0.0,0,1
1882,33,646,0.0,0,1
1883,33,646,0.0,0,1
1884,44,646,0.0,0,1
1885,46,646,0.0,0,1
1886,33,646,0.0,0,1
1887,33,646,0.0,0,1
1888,54,646,0.0,0,0
1889,33,646,0.0,0,1
1890,33,646,0.0,0,1
1891,33,20,7.0,0,1
1892,33,20,7.0,0,1
1893,33,20,7.0,0,1
1894,22,20,7.0,0,1
1895,45,20,7.0,0,1
1896,30,20,7.0,0,1
1897,51,20,7.0,0,1
1898,33,20,7.0,0,1
1899,33,584,10.0,0,0
1900,33,584,10.0,0,1
1901,33,584,10.0,0,1
1902,33,584,10.0,0,1
1903,47,584,10.0,0,1
1904,31,584,10.0,0,1
1905,33,584,10.0,0,1
1906,35,289,2.0,0,1
1907,33,289,2.0,0,1
1908,36,289,2.0,0,1
1909,33,289,2.0,0,1
1910,51,289,2.0,0,1
